scenario,region,basin,resource,subresource,year,value,Units
rcp45hotter_ssp3,USA,Missouri River,Missouri River_water withdrawals,groundwater,2035,7.22628,km^3
rcp45hotter_ssp3,USA,Missouri River,Missouri River_water withdrawals,groundwater,2040,17.7822,km^3
rcp45hotter_ssp3,USA,Missouri River,Missouri River_water withdrawals,groundwater,2045,26.6553,km^3
rcp45hotter_ssp3,USA,Missouri River,Missouri River_water withdrawals,groundwater,2050,8.62093,km^3
rcp45hotter_ssp3,USA,Missouri River,Missouri River_water withdrawals,groundwater,2055,11.2747,km^3
rcp45hotter_ssp3,USA,Missouri River,Missouri River_water withdrawals,groundwater,2060,2.45183,km^3
rcp45hotter_ssp3,USA,Missouri River,Missouri River_water withdrawals,groundwater,2065,0,km^3
rcp45hotter_ssp3,USA,Missouri River,Missouri River_water withdrawals,groundwater,2070,18.6077,km^3
rcp45hotter_ssp3,USA,Missouri River,Missouri River_water withdrawals,groundwater,2075,11.2061,km^3
rcp45hotter_ssp3,USA,Missouri River,Missouri River_water withdrawals,groundwater,2080,24.942,km^3
rcp45hotter_ssp3,USA,Missouri River,Missouri River_water withdrawals,groundwater,2085,32.5939,km^3
rcp45hotter_ssp3,USA,Missouri River,Missouri River_water withdrawals,groundwater,2090,15.4767,km^3
rcp45hotter_ssp3,USA,Missouri River,Missouri River_water withdrawals,groundwater,2095,14.0518,km^3
rcp45hotter_ssp3,USA,Missouri River,Missouri River_water withdrawals,groundwater,2100,5.26514,km^3
rcp45hotter_ssp3,USA,Missouri River,Missouri River_water withdrawals,runoff,1975,34.0502,km^3
rcp45hotter_ssp3,USA,Missouri River,Missouri River_water withdrawals,runoff,1990,34.0604,km^3
rcp45hotter_ssp3,USA,Missouri River,Missouri River_water withdrawals,runoff,2005,34.0971,km^3
rcp45hotter_ssp3,USA,Missouri River,Missouri River_water withdrawals,runoff,2010,34.1096,km^3
rcp45hotter_ssp3,USA,Missouri River,Missouri River_water withdrawals,runoff,2015,34.2056,km^3
rcp45hotter_ssp3,USA,Missouri River,Missouri River_water withdrawals,runoff,2020,38.9327,km^3
rcp45hotter_ssp3,USA,Missouri River,Missouri River_water withdrawals,runoff,2025,45.9475,km^3
rcp45hotter_ssp3,USA,Missouri River,Missouri River_water withdrawals,runoff,2030,35.1741,km^3
rcp45hotter_ssp3,USA,Missouri River,Missouri River_water withdrawals,runoff,2035,37.9824,km^3
rcp45hotter_ssp3,USA,Missouri River,Missouri River_water withdrawals,runoff,2040,31.5619,km^3
rcp45hotter_ssp3,USA,Missouri River,Missouri River_water withdrawals,runoff,2045,22.1861,km^3
rcp45hotter_ssp3,USA,Missouri River,Missouri River_water withdrawals,runoff,2050,35.3552,km^3
rcp45hotter_ssp3,USA,Missouri River,Missouri River_water withdrawals,runoff,2055,35.5031,km^3
rcp45hotter_ssp3,USA,Missouri River,Missouri River_water withdrawals,runoff,2060,42.5046,km^3
rcp45hotter_ssp3,USA,Missouri River,Missouri River_water withdrawals,runoff,2065,47.6335,km^3
rcp45hotter_ssp3,USA,Missouri River,Missouri River_water withdrawals,runoff,2070,36.5709,km^3
rcp45hotter_ssp3,USA,Missouri River,Missouri River_water withdrawals,runoff,2075,36.5557,km^3
rcp45hotter_ssp3,USA,Missouri River,Missouri River_water withdrawals,runoff,2080,30.6487,km^3
rcp45hotter_ssp3,USA,Missouri River,Missouri River_water withdrawals,runoff,2085,21.8249,km^3
rcp45hotter_ssp3,USA,Missouri River,Missouri River_water withdrawals,runoff,2090,34.5757,km^3
rcp45hotter_ssp3,USA,Missouri River,Missouri River_water withdrawals,runoff,2095,35.4123,km^3
rcp45hotter_ssp3,USA,Missouri River,Missouri River_water withdrawals,runoff,2100,42.1235,km^3
rcp45hotter_ssp3,USA,New England,New England_water withdrawals,groundwater,1975,0,km^3
rcp45hotter_ssp3,USA,New England,New England_water withdrawals,groundwater,1990,0,km^3
rcp45hotter_ssp3,USA,New England,New England_water withdrawals,groundwater,2005,0,km^3
rcp45hotter_ssp3,USA,New England,New England_water withdrawals,groundwater,2010,0,km^3
rcp45hotter_ssp3,USA,New England,New England_water withdrawals,groundwater,2015,0,km^3
rcp45hotter_ssp3,USA,New England,New England_water withdrawals,groundwater,2020,0,km^3
rcp45hotter_ssp3,USA,New England,New England_water withdrawals,groundwater,2025,0,km^3
rcp45hotter_ssp3,USA,New England,New England_water withdrawals,groundwater,2030,0,km^3
rcp45hotter_ssp3,USA,New England,New England_water withdrawals,groundwater,2035,0,km^3
rcp45hotter_ssp3,USA,New England,New England_water withdrawals,groundwater,2040,0,km^3
rcp45hotter_ssp3,USA,New England,New England_water withdrawals,groundwater,2045,0,km^3
rcp45hotter_ssp3,USA,New England,New England_water withdrawals,groundwater,2050,0,km^3
rcp45hotter_ssp3,USA,New England,New England_water withdrawals,groundwater,2055,0,km^3
rcp45hotter_ssp3,USA,New England,New England_water withdrawals,groundwater,2060,0,km^3
rcp45hotter_ssp3,USA,New England,New England_water withdrawals,groundwater,2065,0,km^3
rcp45hotter_ssp3,USA,New England,New England_water withdrawals,groundwater,2070,0,km^3
rcp45hotter_ssp3,USA,New England,New England_water withdrawals,groundwater,2075,0,km^3
rcp45hotter_ssp3,USA,New England,New England_water withdrawals,groundwater,2080,0,km^3
rcp45hotter_ssp3,USA,New England,New England_water withdrawals,groundwater,2085,0,km^3
rcp45hotter_ssp3,USA,New England,New England_water withdrawals,groundwater,2090,0,km^3
rcp45hotter_ssp3,USA,New England,New England_water withdrawals,groundwater,2095,0,km^3
rcp45hotter_ssp3,USA,New England,New England_water withdrawals,groundwater,2100,0,km^3
rcp45hotter_ssp3,USA,New England,New England_water withdrawals,runoff,1975,61.8056,km^3
rcp45hotter_ssp3,USA,New England,New England_water withdrawals,runoff,1990,4.32089,km^3
rcp45hotter_ssp3,USA,New England,New England_water withdrawals,runoff,2005,4.75035,km^3
rcp45hotter_ssp3,USA,New England,New England_water withdrawals,runoff,2010,3.81535,km^3
rcp45hotter_ssp3,USA,New England,New England_water withdrawals,runoff,2015,3.56561,km^3
rcp45hotter_ssp3,USA,New England,New England_water withdrawals,runoff,2020,3.03289,km^3
rcp45hotter_ssp3,USA,New England,New England_water withdrawals,runoff,2025,3.04985,km^3
rcp45hotter_ssp3,USA,New England,New England_water withdrawals,runoff,2030,3.0467,km^3
rcp45hotter_ssp3,USA,New England,New England_water withdrawals,runoff,2035,2.98273,km^3
rcp45hotter_ssp3,USA,New England,New England_water withdrawals,runoff,2040,2.91535,km^3
rcp45hotter_ssp3,USA,New England,New England_water withdrawals,runoff,2045,2.84187,km^3
rcp45hotter_ssp3,USA,New England,New England_water withdrawals,runoff,2050,2.73897,km^3
rcp45hotter_ssp3,USA,New England,New England_water withdrawals,runoff,2055,2.64757,km^3
rcp45hotter_ssp3,USA,New England,New England_water withdrawals,runoff,2060,2.53579,km^3
rcp45hotter_ssp3,USA,New England,New England_water withdrawals,runoff,2065,2.43538,km^3
rcp45hotter_ssp3,USA,New England,New England_water withdrawals,runoff,2070,2.35506,km^3
rcp45hotter_ssp3,USA,New England,New England_water withdrawals,runoff,2075,2.22225,km^3
rcp45hotter_ssp3,USA,New England,New England_water withdrawals,runoff,2080,2.14893,km^3
rcp45hotter_ssp3,USA,New England,New England_water withdrawals,runoff,2085,2.06798,km^3
rcp45hotter_ssp3,USA,New England,New England_water withdrawals,runoff,2090,1.98739,km^3
rcp45hotter_ssp3,USA,New England,New England_water withdrawals,runoff,2095,1.92848,km^3
rcp45hotter_ssp3,USA,New England,New England_water withdrawals,runoff,2100,1.8286,km^3
rcp45hotter_ssp3,USA,Ohio River,Ohio River_water withdrawals,groundwater,1975,0,km^3
rcp45hotter_ssp3,USA,Ohio River,Ohio River_water withdrawals,groundwater,1990,0,km^3
rcp45hotter_ssp3,USA,Ohio River,Ohio River_water withdrawals,groundwater,2005,0,km^3
rcp45hotter_ssp3,USA,Ohio River,Ohio River_water withdrawals,groundwater,2010,0,km^3
rcp45hotter_ssp3,USA,Ohio River,Ohio River_water withdrawals,groundwater,2015,0,km^3
rcp45hotter_ssp3,USA,Ohio River,Ohio River_water withdrawals,groundwater,2020,0,km^3
rcp45hotter_ssp3,USA,Ohio River,Ohio River_water withdrawals,groundwater,2025,0,km^3
rcp45hotter_ssp3,USA,Ohio River,Ohio River_water withdrawals,groundwater,2030,0,km^3
rcp45hotter_ssp3,USA,Ohio River,Ohio River_water withdrawals,groundwater,2035,0,km^3
rcp45hotter_ssp3,USA,Ohio River,Ohio River_water withdrawals,groundwater,2040,0,km^3
rcp45hotter_ssp3,USA,Ohio River,Ohio River_water withdrawals,groundwater,2045,0,km^3
rcp45hotter_ssp3,USA,Ohio River,Ohio River_water withdrawals,groundwater,2050,0,km^3
rcp45hotter_ssp3,USA,Ohio River,Ohio River_water withdrawals,groundwater,2055,0,km^3
rcp45hotter_ssp3,USA,Ohio River,Ohio River_water withdrawals,groundwater,2060,0,km^3
rcp45hotter_ssp3,USA,Ohio River,Ohio River_water withdrawals,groundwater,2065,0,km^3
rcp45hotter_ssp3,USA,Ohio River,Ohio River_water withdrawals,groundwater,2070,0,km^3
rcp45hotter_ssp3,USA,Ohio River,Ohio River_water withdrawals,groundwater,2075,0,km^3
rcp45hotter_ssp3,USA,Ohio River,Ohio River_water withdrawals,groundwater,2080,0,km^3
rcp45hotter_ssp3,USA,Ohio River,Ohio River_water withdrawals,groundwater,2085,0,km^3
rcp45hotter_ssp3,USA,Ohio River,Ohio River_water withdrawals,groundwater,2090,0,km^3
rcp45hotter_ssp3,USA,Ohio River,Ohio River_water withdrawals,groundwater,2095,0,km^3
rcp45hotter_ssp3,USA,Ohio River,Ohio River_water withdrawals,groundwater,2100,0,km^3
rcp45hotter_ssp3,USA,Ohio River,Ohio River_water withdrawals,runoff,1975,53.3395,km^3
rcp45hotter_ssp3,USA,Ohio River,Ohio River_water withdrawals,runoff,1990,29.2563,km^3
rcp45hotter_ssp3,USA,Ohio River,Ohio River_water withdrawals,runoff,2005,34.5474,km^3
rcp45hotter_ssp3,USA,Ohio River,Ohio River_water withdrawals,runoff,2010,31.8444,km^3
rcp45hotter_ssp3,USA,Ohio River,Ohio River_water withdrawals,runoff,2015,26.5178,km^3
rcp45hotter_ssp3,USA,Ohio River,Ohio River_water withdrawals,runoff,2020,20.7439,km^3
rcp45hotter_ssp3,USA,Ohio River,Ohio River_water withdrawals,runoff,2025,19.7576,km^3
rcp45hotter_ssp3,USA,Ohio River,Ohio River_water withdrawals,runoff,2030,17.9691,km^3
rcp45hotter_ssp3,USA,Ohio River,Ohio River_water withdrawals,runoff,2035,16.3815,km^3
rcp45hotter_ssp3,USA,Ohio River,Ohio River_water withdrawals,runoff,2040,14.4155,km^3
rcp45hotter_ssp3,USA,Ohio River,Ohio River_water withdrawals,runoff,2045,12.6237,km^3
rcp45hotter_ssp3,USA,Ohio River,Ohio River_water withdrawals,runoff,2050,11.7799,km^3
rcp45hotter_ssp3,USA,Ohio River,Ohio River_water withdrawals,runoff,2055,11.7127,km^3
rcp45hotter_ssp3,USA,Ohio River,Ohio River_water withdrawals,runoff,2060,11.6898,km^3
rcp45hotter_ssp3,USA,Ohio River,Ohio River_water withdrawals,runoff,2065,11.8145,km^3
rcp45hotter_ssp3,USA,Ohio River,Ohio River_water withdrawals,runoff,2070,11.6288,km^3
rcp45hotter_ssp3,USA,Ohio River,Ohio River_water withdrawals,runoff,2075,11.3889,km^3
rcp45hotter_ssp3,USA,Ohio River,Ohio River_water withdrawals,runoff,2080,10.8942,km^3
rcp45hotter_ssp3,USA,Ohio River,Ohio River_water withdrawals,runoff,2085,10.6037,km^3
rcp45hotter_ssp3,USA,Ohio River,Ohio River_water withdrawals,runoff,2090,10.4738,km^3
rcp45hotter_ssp3,USA,Ohio River,Ohio River_water withdrawals,runoff,2095,10.6302,km^3
rcp45hotter_ssp3,USA,Ohio River,Ohio River_water withdrawals,runoff,2100,10.3469,km^3
rcp45hotter_ssp3,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,1975,0,km^3
rcp45hotter_ssp3,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,1990,0,km^3
rcp45hotter_ssp3,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2005,0,km^3
rcp45hotter_ssp3,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2010,0,km^3
rcp45hotter_ssp3,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2015,0,km^3
rcp45hotter_ssp3,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2020,0,km^3
rcp45hotter_ssp3,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2025,0,km^3
rcp45hotter_ssp3,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2030,0,km^3
rcp45hotter_ssp3,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2035,0,km^3
rcp45hotter_ssp3,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2040,0,km^3
rcp45hotter_ssp3,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2045,0,km^3
rcp45hotter_ssp3,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2050,0,km^3
rcp45hotter_ssp3,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2055,0,km^3
rcp45hotter_ssp3,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2060,0,km^3
rcp45hotter_ssp3,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2065,0,km^3
rcp45hotter_ssp3,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2070,0,km^3
rcp45hotter_ssp3,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2075,0,km^3
rcp45hotter_ssp3,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2080,0,km^3
rcp45hotter_ssp3,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2085,0,km^3
rcp45hotter_ssp3,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2090,0,km^3
rcp45hotter_ssp3,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2095,0,km^3
rcp45hotter_ssp3,USA,Pacific Northwest,Pacific Northwest_water withdrawals,groundwater,2100,0,km^3
rcp45hotter_ssp3,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,1975,184.026,km^3
rcp45hotter_ssp3,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,1990,17.8229,km^3
rcp45hotter_ssp3,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2005,18.4999,km^3
rcp45hotter_ssp3,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2010,18.1181,km^3
rcp45hotter_ssp3,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2015,18.3354,km^3
rcp45hotter_ssp3,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2020,20.781,km^3
rcp45hotter_ssp3,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2025,22.473,km^3
rcp45hotter_ssp3,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2030,23.9986,km^3
rcp45hotter_ssp3,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2035,23.7066,km^3
rcp45hotter_ssp3,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2040,25.2044,km^3
rcp45hotter_ssp3,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2045,25.8717,km^3
rcp45hotter_ssp3,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2050,25.9042,km^3
rcp45hotter_ssp3,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2055,27.0966,km^3
rcp45hotter_ssp3,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2060,26.3198,km^3
rcp45hotter_ssp3,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2065,26.5006,km^3
rcp45hotter_ssp3,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2070,26.9434,km^3
rcp45hotter_ssp3,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2075,26.6043,km^3
rcp45hotter_ssp3,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2080,28.7984,km^3
rcp45hotter_ssp3,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2085,29.3476,km^3
rcp45hotter_ssp3,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2090,30.7028,km^3
rcp45hotter_ssp3,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2095,32.646,km^3
rcp45hotter_ssp3,USA,Pacific Northwest,Pacific Northwest_water withdrawals,runoff,2100,32.3308,km^3
rcp45hotter_ssp3,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,1975,0,km^3
rcp45hotter_ssp3,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,1990,0,km^3
rcp45hotter_ssp3,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2005,0,km^3
rcp45hotter_ssp3,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2010,0,km^3
rcp45hotter_ssp3,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2015,0,km^3
rcp45hotter_ssp3,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2020,0,km^3
rcp45hotter_ssp3,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2025,0,km^3
rcp45hotter_ssp3,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2030,0,km^3
rcp45hotter_ssp3,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2035,0,km^3
rcp45hotter_ssp3,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2040,0,km^3
rcp45hotter_ssp3,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2045,0,km^3
rcp45hotter_ssp3,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2050,0,km^3
rcp45hotter_ssp3,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2055,0,km^3
rcp45hotter_ssp3,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2060,0,km^3
rcp45hotter_ssp3,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2065,0,km^3
rcp45hotter_ssp3,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2070,0,km^3
rcp45hotter_ssp3,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2075,0,km^3
rcp45hotter_ssp3,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2080,0,km^3
rcp45hotter_ssp3,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2085,0,km^3
rcp45hotter_ssp3,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2090,0,km^3
rcp45hotter_ssp3,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2095,0,km^3
rcp45hotter_ssp3,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,groundwater,2100,0,km^3
rcp45hotter_ssp3,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,1975,808.2,km^3
rcp45hotter_ssp3,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,1990,1.47216,km^3
rcp45hotter_ssp3,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2005,1.43676,km^3
rcp45hotter_ssp3,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2010,1.34289,km^3
rcp45hotter_ssp3,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2015,1.34672,km^3
rcp45hotter_ssp3,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2020,1.26995,km^3
rcp45hotter_ssp3,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2025,1.23011,km^3
rcp45hotter_ssp3,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2030,1.18491,km^3
rcp45hotter_ssp3,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2035,1.13078,km^3
rcp45hotter_ssp3,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2040,1.05171,km^3
rcp45hotter_ssp3,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2045,0.991551,km^3
rcp45hotter_ssp3,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2050,0.90279,km^3
rcp45hotter_ssp3,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2055,0.82363,km^3
rcp45hotter_ssp3,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2060,0.761594,km^3
rcp45hotter_ssp3,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2065,0.707854,km^3
rcp45hotter_ssp3,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2070,0.653034,km^3
rcp45hotter_ssp3,USA,Pacific and Arctic Coast,Pacific and Arctic Coast_water withdrawals,runoff,2075,0.595637,km^3
