"Reference,date=2024-30-4T11:58:23-04:00",USA,GreatLakes_water withdrawals,groundwater grade19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,GreatLakes_water withdrawals,groundwater grade20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,GreatLakes_water withdrawals,groundwater grade3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,GreatLakes_water withdrawals,groundwater grade4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,GreatLakes_water withdrawals,groundwater grade5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,GreatLakes_water withdrawals,groundwater grade6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,GreatLakes_water withdrawals,groundwater grade7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,GreatLakes_water withdrawals,groundwater grade8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,GreatLakes_water withdrawals,groundwater grade9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,Hawaii_water withdrawals,runoff,0.414665,0.446248,0.420936,0.401279,0.414905,0.426833,0.44112,0.452804,0.462655,0.469932,0.475436,0.481386,0.488265,0.494891,0.500158,0.503369,0.504978,0.505373,0.505079,0.503948,0.501657,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,MexCstNW_water withdrawals,groundwater grade10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,MexCstNW_water withdrawals,groundwater grade5,0,0,0,0,0,0,0,0,0,0,0,0.0100638,0.0339928,0.0350977,0.0306057,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,MexCstNW_water withdrawals,groundwater grade6,0,0,0,0,0,0,0,0,0,0,0,0,0.0302553,0.0676079,0.0670479,0.0635677,0.0637193,0.0875408,0.084756,0.0869992,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,MexCstNW_water withdrawals,groundwater grade7,0,0,0,0,0,0,0,0,0,0,0,0,0.0420578,0.11173,0.110829,0.10506,0.105294,0.144609,0.140004,0.155874,0.039512,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,MexCstNW_water withdrawals,groundwater grade8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129646,0.0603029,0.0571751,0.0573139,0.0787477,0.0762434,0.0849052,0.0487292,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,MexCstNW_water withdrawals,groundwater grade9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343094,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,MissouriR_water withdrawals,groundwater grade hist,0,0,0,1.98643,0.633691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,MissouriR_water withdrawals,groundwater grade1,0,0,0,0,0,0.150211,0.0318914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,MissouriR_water withdrawals,groundwater grade10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28612,0.55098,0.600446,0.633439,0.624328,0.578789,0.621206,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,MissouriR_water withdrawals,groundwater grade11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,MissouriR_water withdrawals,groundwater grade12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,MissouriR_water withdrawals,groundwater grade13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,MissouriR_water withdrawals,groundwater grade14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,MissouriR_water withdrawals,groundwater grade15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,MissouriR_water withdrawals,groundwater grade16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,MissouriR_water withdrawals,groundwater grade17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,MissouriR_water withdrawals,groundwater grade18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,MissouriR_water withdrawals,groundwater grade19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,MissouriR_water withdrawals,groundwater grade2,0,0,0,0,0,0.391916,0.337163,0.172416,0.382084,0.779092,0.89325,0.998177,0.131872,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,MissouriR_water withdrawals,groundwater grade20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,MissouriR_water withdrawals,groundwater grade3,0,0,0,0,0,0,0.234544,0.407382,0.846542,1.68774,1.91907,2.15737,2.1821,2.26276,1.89962,1.49453,0.634156,0,0,0,0,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,MissouriR_water withdrawals,groundwater grade4,0,0,0,0,0,0,0,0,0,1.65915,2.31149,2.61189,2.65992,2.74492,2.31443,1.82143,1.9859,2.096,2.0661,1.91614,0.625508,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,MissouriR_water withdrawals,groundwater grade5,0,0,0,0,0,0,0,0,0,0,1.23511,1.40806,1.43999,1.48159,1.25256,0.985929,1.07277,1.12997,1.11327,1.03075,1.10269,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,MissouriR_water withdrawals,groundwater grade6,0,0,0,0,0,0,0,0,0,0,0,0.845869,1.21889,1.25301,1.06014,0.834519,0.907478,0.955307,0.941045,0.87086,0.930474,km^3
"Reference,date=2024-30-4T11:58:23-04:00",USA,MissouriR_water withdrawals,groundwater grade7,0,0,0,0,0,0,0,0,0,0,0,0,1.05743,1.17775,0.995334,0.78344,0.852676,0.898386,0.885172,0.81974,0.877456,km^3
