scenario,region,basin,resource,subresource,year,value,Units,share
rcp85cooler_ssp3,USA,Upper Mississippi,Upper Mississippi_water withdrawals,groundwater,2100,0,km^3,0
rcp85cooler_ssp3,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,1975,33.1006,km^3,1
rcp85cooler_ssp3,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,1990,31.6816,km^3,1
rcp85cooler_ssp3,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,2005,33.1127,km^3,0.855491141311944
rcp85cooler_ssp3,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,2010,33.1153,km^3,0.9030060571619607
rcp85cooler_ssp3,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,2015,31.7542,km^3,1
rcp85cooler_ssp3,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,2020,31.2019,km^3,1
rcp85cooler_ssp3,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,2025,31.7527,km^3,1
rcp85cooler_ssp3,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,2030,28.3584,km^3,0.9403827998393698
rcp85cooler_ssp3,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,2035,24.5248,km^3,1
rcp85cooler_ssp3,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,2040,22.5503,km^3,1
rcp85cooler_ssp3,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,2045,19.2046,km^3,1
rcp85cooler_ssp3,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,2050,14.0366,km^3,1
rcp85cooler_ssp3,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,2055,11.7231,km^3,1
rcp85cooler_ssp3,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,2060,10.6867,km^3,1
rcp85cooler_ssp3,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,2065,10.2911,km^3,1
rcp85cooler_ssp3,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,2070,10.3401,km^3,1
rcp85cooler_ssp3,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,2075,9.35591,km^3,1
rcp85cooler_ssp3,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,2080,9.75455,km^3,1
rcp85cooler_ssp3,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,2085,9.8969,km^3,1
rcp85cooler_ssp3,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,2090,8.9946,km^3,1
rcp85cooler_ssp3,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,2095,9.1705,km^3,1
rcp85cooler_ssp3,USA,Upper Mississippi,Upper Mississippi_water withdrawals,runoff,2100,8.55036,km^3,1
rcp85cooler_ssp5,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,1975,0,km^3,0
rcp85cooler_ssp5,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,1990,2.05069,km^3,0.10367183183110311
rcp85cooler_ssp5,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,2005,7.12072,km^3,0.2863266318766733
rcp85cooler_ssp5,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,2010,7.99165,km^3,0.31038969361657504
rcp85cooler_ssp5,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,2015,6.9770200000000004,km^3,0.281726550379928
rcp85cooler_ssp5,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,2020,2.53223,km^3,0.10419914878838342
rcp85cooler_ssp5,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,2025,1.13164,km^3,0.04484044087579209
rcp85cooler_ssp5,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,2030,6.36555,km^3,0.22367244393299193
rcp85cooler_ssp5,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,2035,4.58313,km^3,0.1706091538167457
rcp85cooler_ssp5,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,2040,13.1981,km^3,0.4514949370552819
rcp85cooler_ssp5,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,2045,15.8178,km^3,0.5166412991645055
rcp85cooler_ssp5,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,2050,10.8767,km^3,0.3922019010255153
rcp85cooler_ssp5,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,2055,17.0554,km^3,0.5667300228613961
rcp85cooler_ssp5,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,2060,7.67904,km^3,0.2743725444517651
rcp85cooler_ssp5,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,2065,6.15903,km^3,0.21676245955740409
rcp85cooler_ssp5,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,2070,12.2023,km^3,0.3683135024841383
rcp85cooler_ssp5,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,2075,9.9747,km^3,0.3299373844357487
rcp85cooler_ssp5,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,2080,18.6201,km^3,0.5626512759303187
rcp85cooler_ssp5,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,2085,19.5289,km^3,0.5506838112962806
rcp85cooler_ssp5,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,2090,15.9722,km^3,0.48232523025819113
rcp85cooler_ssp5,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,2095,21.6466,km^3,0.6024524920124239
rcp85cooler_ssp5,USA,Arkansas White Red,Arkansas White Red_water withdrawals,groundwater,2100,9.29104,km^3,0.2797078839893139
rcp85cooler_ssp5,USA,Arkansas White Red,Arkansas White Red_water withdrawals,runoff,1975,17.7246,km^3,1
rcp85cooler_ssp5,USA,Arkansas White Red,Arkansas White Red_water withdrawals,runoff,1990,17.7299,km^3,0.8963281681688969
rcp85cooler_ssp5,USA,Arkansas White Red,Arkansas White Red_water withdrawals,runoff,2005,17.7485,km^3,0.7136733681233268
rcp85cooler_ssp5,USA,Arkansas White Red,Arkansas White Red_water withdrawals,runoff,2010,17.7555,km^3,0.689610306383425
rcp85cooler_ssp5,USA,Arkansas White Red,Arkansas White Red_water withdrawals,runoff,2015,17.7882,km^3,0.718273449620072
rcp85cooler_ssp5,USA,Arkansas White Red,Arkansas White Red_water withdrawals,runoff,2020,21.7696,km^3,0.8958008512116165
rcp85cooler_ssp5,USA,Arkansas White Red,Arkansas White Red_water withdrawals,runoff,2025,24.1054,km^3,0.9551595591242079
rcp85cooler_ssp5,USA,Arkansas White Red,Arkansas White Red_water withdrawals,runoff,2030,22.0937,km^3,0.7763275560670081
rcp85cooler_ssp5,USA,Arkansas White Red,Arkansas White Red_water withdrawals,runoff,2035,22.2802,km^3,0.8293908461832542
rcp85cooler_ssp5,USA,Arkansas White Red,Arkansas White Red_water withdrawals,runoff,2040,16.0339,km^3,0.5485050629447181
rcp85cooler_ssp5,USA,Arkansas White Red,Arkansas White Red_water withdrawals,runoff,2045,14.7988,km^3,0.4833587008354945
rcp85cooler_ssp5,USA,Arkansas White Red,Arkansas White Red_water withdrawals,runoff,2050,16.8557,km^3,0.6077980989744847
rcp85cooler_ssp5,USA,Arkansas White Red,Arkansas White Red_water withdrawals,runoff,2055,13.039,km^3,0.4332699771386038
rcp85cooler_ssp5,USA,Arkansas White Red,Arkansas White Red_water withdrawals,runoff,2060,20.3086,km^3,0.7256274555482348
rcp85cooler_ssp5,USA,Arkansas White Red,Arkansas White Red_water withdrawals,runoff,2065,22.2547,km^3,0.7832375404425959
rcp85cooler_ssp5,USA,Arkansas White Red,Arkansas White Red_water withdrawals,runoff,2070,20.9279,km^3,0.6316864975158617
rcp85cooler_ssp5,USA,Arkansas White Red,Arkansas White Red_water withdrawals,runoff,2075,20.2574,km^3,0.6700626155642512
rcp85cooler_ssp5,USA,Arkansas White Red,Arkansas White Red_water withdrawals,runoff,2080,14.4734,km^3,0.4373487240696814
rcp85cooler_ssp5,USA,Arkansas White Red,Arkansas White Red_water withdrawals,runoff,2085,15.9341,km^3,0.44931618870371937
rcp85cooler_ssp5,USA,Arkansas White Red,Arkansas White Red_water withdrawals,runoff,2090,17.1428,km^3,0.5176747697418088
rcp85cooler_ssp5,USA,Arkansas White Red,Arkansas White Red_water withdrawals,runoff,2095,14.2842,km^3,0.39754750798757615
rcp85cooler_ssp5,USA,Arkansas White Red,Arkansas White Red_water withdrawals,runoff,2100,23.9259,km^3,0.7202921160106861
rcp85cooler_ssp5,USA,California River,California River_water withdrawals,groundwater,1975,0,km^3,0
rcp85cooler_ssp5,USA,California River,California River_water withdrawals,groundwater,1990,5.07885,km^3,0.16911432952462455
rcp85cooler_ssp5,USA,California River,California River_water withdrawals,groundwater,2005,11.3001,km^3,0.31134640976682293
rcp85cooler_ssp5,USA,California River,California River_water withdrawals,groundwater,2010,9.12953,km^3,0.2673453233976098
rcp85cooler_ssp5,USA,California River,California River_water withdrawals,groundwater,2015,7.36854,km^3,0.22201659940570923
rcp85cooler_ssp5,USA,California River,California River_water withdrawals,groundwater,2020,4.9703,km^3,0.1400778977746714
rcp85cooler_ssp5,USA,California River,California River_water withdrawals,groundwater,2025,2.50754,km^3,0.06860398118352087
rcp85cooler_ssp5,USA,California River,California River_water withdrawals,groundwater,2030,20.961,km^3,0.5063422623433155
rcp85cooler_ssp5,USA,California River,California River_water withdrawals,groundwater,2035,15.2855,km^3,0.3565688399120096
rcp85cooler_ssp5,USA,California River,California River_water withdrawals,groundwater,2040,13.8392,km^3,0.2877830688930941
rcp85cooler_ssp5,USA,California River,California River_water withdrawals,groundwater,2045,22.2981,km^3,0.45713248951375823
rcp85cooler_ssp5,USA,California River,California River_water withdrawals,groundwater,2050,26.2542,km^3,0.5274342470046527
rcp85cooler_ssp5,USA,California River,California River_water withdrawals,groundwater,2055,34.228,km^3,0.6538100077170516
rcp85cooler_ssp5,USA,California River,California River_water withdrawals,groundwater,2060,19.5556,km^3,0.3745293389870111
rcp85cooler_ssp5,USA,California River,California River_water withdrawals,groundwater,2065,10.9421,km^3,0.21472781506338554
rcp85cooler_ssp5,USA,California River,California River_water withdrawals,groundwater,2070,28.2838,km^3,0.5252106223875304
rcp85cooler_ssp5,USA,California River,California River_water withdrawals,groundwater,2075,9.75348,km^3,0.21306656577104324
rcp85cooler_ssp5,USA,California River,California River_water withdrawals,groundwater,2080,3.51003,km^3,0.07401062243666612
rcp85cooler_ssp5,USA,California River,California River_water withdrawals,groundwater,2085,2.87791,km^3,0.07322234974764469
rcp85cooler_ssp5,USA,California River,California River_water withdrawals,groundwater,2090,2.5633e-6,km^3,7.71629685817631e-8
rcp85cooler_ssp5,USA,California River,California River_water withdrawals,groundwater,2095,7.0253500000000004e-006,km^3,2.7090901751737526e-7
rcp85cooler_ssp5,USA,California River,California River_water withdrawals,groundwater,2100,0,km^3,0
rcp85cooler_ssp5,USA,California River,California River_water withdrawals,runoff,1975,24.9348,km^3,1
rcp85cooler_ssp5,USA,California River,California River_water withdrawals,runoff,1990,24.9532,km^3,0.8308856704753755
rcp85cooler_ssp5,USA,California River,California River_water withdrawals,runoff,2005,24.9942,km^3,0.6886535902331771
rcp85cooler_ssp5,USA,California River,California River_water withdrawals,runoff,2010,25.0193,km^3,0.7326546766023901
rcp85cooler_ssp5,USA,California River,California River_water withdrawals,runoff,2015,25.8206,km^3,0.7779834005942907
rcp85cooler_ssp5,USA,California River,California River_water withdrawals,runoff,2020,30.5121,km^3,0.8599221022253286
rcp85cooler_ssp5,USA,California River,California River_water withdrawals,runoff,2025,34.0434,km^3,0.9313960188164792
rcp85cooler_ssp5,USA,California River,California River_water withdrawals,runoff,2030,20.4359,km^3,0.4936577376566844
rcp85cooler_ssp5,USA,California River,California River_water withdrawals,runoff,2035,27.5828,km^3,0.6434311600879904
rcp85cooler_ssp5,USA,California River,California River_water withdrawals,runoff,2040,34.2498,km^3,0.712216931106906
rcp85cooler_ssp5,USA,California River,California River_water withdrawals,runoff,2045,26.4801,km^3,0.5428675104862418
rcp85cooler_ssp5,USA,California River,California River_water withdrawals,runoff,2050,23.523,km^3,0.47256575299534725
rcp85cooler_ssp5,USA,California River,California River_water withdrawals,runoff,2055,18.1236,km^3,0.34618999228294833
rcp85cooler_ssp5,USA,California River,California River_water withdrawals,runoff,2060,32.6582,km^3,0.625470661012989
rcp85cooler_ssp5,USA,California River,California River_water withdrawals,runoff,2065,40.0159,km^3,0.7852721849366145
rcp85cooler_ssp5,USA,California River,California River_water withdrawals,runoff,2070,25.5685,km^3,0.47478937761246964
rcp85cooler_ssp5,USA,California River,California River_water withdrawals,runoff,2075,36.0232,km^3,0.7869334342289568
rcp85cooler_ssp5,USA,California River,California River_water withdrawals,runoff,2080,43.916,km^3,0.9259893775633339
rcp85cooler_ssp5,USA,California River,California River_water withdrawals,runoff,2085,36.4258,km^3,0.9267776502523554
rcp85cooler_ssp5,USA,California River,California River_water withdrawals,runoff,2090,33.2193,km^3,0.9999999228370314
rcp85cooler_ssp5,USA,California River,California River_water withdrawals,runoff,2095,25.9325,km^3,0.9999997290909824
rcp85cooler_ssp5,USA,California River,California River_water withdrawals,runoff,2100,43.5971,km^3,1
rcp85cooler_ssp5,USA,Great,Great_water withdrawals,groundwater,1975,0,km^3,0
rcp85cooler_ssp5,USA,Great,Great_water withdrawals,groundwater,1990,1.65531,km^3,0.6272380246498167
rcp85cooler_ssp5,USA,Great,Great_water withdrawals,groundwater,2005,2.01889,km^3,0.6714601578599375
rcp85cooler_ssp5,USA,Great,Great_water withdrawals,groundwater,2010,2.08138,km^3,0.677839035944312
rcp85cooler_ssp5,USA,Great,Great_water withdrawals,groundwater,2015,2.04546,km^3,0.6721871105806391
rcp85cooler_ssp5,USA,Great,Great_water withdrawals,groundwater,2020,2.05056,km^3,0.6061204401892943
rcp85cooler_ssp5,USA,Great,Great_water withdrawals,groundwater,2025,2.11185,km^3,0.5652158785555996
rcp85cooler_ssp5,USA,Great,Great_water withdrawals,groundwater,2030,3.28227,km^3,0.8007393910148427
rcp85cooler_ssp5,USA,Great,Great_water withdrawals,groundwater,2035,3.68635,km^3,0.8280971904202341
rcp85cooler_ssp5,USA,Great,Great_water withdrawals,groundwater,2040,3.82907,km^3,0.7717518588016198
rcp85cooler_ssp5,USA,Great,Great_water withdrawals,groundwater,2045,4.48483,km^3,0.8675538426064202
rcp85cooler_ssp5,USA,Great,Great_water withdrawals,groundwater,2050,4.53317,km^3,0.8599541412931533
rcp85cooler_ssp5,USA,Great,Great_water withdrawals,groundwater,2055,5.06138,km^3,0.8909079643762141
rcp85cooler_ssp5,USA,Great,Great_water withdrawals,groundwater,2060,4.53736,km^3,0.7694222583981957
rcp85cooler_ssp5,USA,Great,Great_water withdrawals,groundwater,2065,4.41169,km^3,0.7310731223920962
rcp85cooler_ssp5,USA,Great,Great_water withdrawals,groundwater,2070,5.65015,km^3,0.8833833591253579
rcp85cooler_ssp5,USA,Great,Great_water withdrawals,groundwater,2075,5.64629,km^3,0.8893389082956914
rcp85cooler_ssp5,USA,Great,Great_water withdrawals,groundwater,2080,5.711,km^3,0.8539802868273204
rcp85cooler_ssp5,USA,Great,Great_water withdrawals,groundwater,2085,6.26948,km^3,0.914891139354293
rcp85cooler_ssp5,USA,Great,Great_water withdrawals,groundwater,2090,6.09922,km^3,0.9047507864179837
rcp85cooler_ssp5,USA,Great,Great_water withdrawals,groundwater,2095,6.44148,km^3,0.9259195905730844
rcp85cooler_ssp5,USA,Great,Great_water withdrawals,groundwater,2100,5.6146,km^3,0.8159984885148932
rcp85cooler_ssp5,USA,Great,Great_water withdrawals,runoff,1975,0.980384,km^3,1
rcp85cooler_ssp5,USA,Great,Great_water withdrawals,runoff,1990,0.983736,km^3,0.3727619753501834
rcp85cooler_ssp5,USA,Great,Great_water withdrawals,runoff,2005,0.987826,km^3,0.32853984214006243
rcp85cooler_ssp5,USA,Great,Great_water withdrawals,runoff,2010,0.989231,km^3,0.322160964055688
rcp85cooler_ssp5,USA,Great,Great_water withdrawals,runoff,2015,0.997532,km^3,0.32781288941936093
rcp85cooler_ssp5,USA,Great,Great_water withdrawals,runoff,2020,1.33253,km^3,0.3938795598107056
rcp85cooler_ssp5,USA,Great,Great_water withdrawals,runoff,2025,1.62451,km^3,0.43478412144440043
rcp85cooler_ssp5,USA,Great,Great_water withdrawals,runoff,2030,0.816779,km^3,0.1992606089851573
rcp85cooler_ssp5,USA,Great,Great_water withdrawals,runoff,2035,0.765241,km^3,0.17190280957976597
rcp85cooler_ssp5,USA,Great,Great_water withdrawals,runoff,2040,1.13246,km^3,0.22824814119838036
rcp85cooler_ssp5,USA,Great,Great_water withdrawals,runoff,2045,0.684682,km^3,0.13244615739357993
rcp85cooler_ssp5,USA,Great,Great_water withdrawals,runoff,2050,0.738239,km^3,0.1400458587068467
rcp85cooler_ssp5,USA,Great,Great_water withdrawals,runoff,2055,0.619768,km^3,0.1090920356237859
rcp85cooler_ssp5,USA,Great,Great_water withdrawals,runoff,2060,1.35974,km^3,0.23057774160180428
rcp85cooler_ssp5,USA,Great,Great_water withdrawals,runoff,2065,1.62285,km^3,0.26892687760790385
rcp85cooler_ssp5,USA,Great,Great_water withdrawals,runoff,2070,0.745884,km^3,0.116616640874642
rcp85cooler_ssp5,USA,Great,Great_water withdrawals,runoff,2075,0.702572,km^3,0.11066109170430859
rcp85cooler_ssp5,USA,Great,Great_water withdrawals,runoff,2080,0.976508,km^3,0.14601971317267956
rcp85cooler_ssp5,USA,Great,Great_water withdrawals,runoff,2085,0.583226,km^3,0.08510886064570697
rcp85cooler_ssp5,USA,Great,Great_water withdrawals,runoff,2090,0.642106,km^3,0.09524921358201635
rcp85cooler_ssp5,USA,Great,Great_water withdrawals,runoff,2095,0.515366,km^3,0.07408040942691559
rcp85cooler_ssp5,USA,Great,Great_water withdrawals,runoff,2100,1.26605,km^3,0.18400151148510677
rcp85cooler_ssp5,USA,Hawaii,Hawaii_water withdrawals,groundwater,1975,0,km^3,0
rcp85cooler_ssp5,USA,Hawaii,Hawaii_water withdrawals,groundwater,1990,0,km^3,0
rcp85cooler_ssp5,USA,Hawaii,Hawaii_water withdrawals,groundwater,2005,0,km^3,0
rcp85cooler_ssp5,USA,Hawaii,Hawaii_water withdrawals,groundwater,2010,0,km^3,0
rcp85cooler_ssp5,USA,Hawaii,Hawaii_water withdrawals,groundwater,2015,0,km^3,0
rcp85cooler_ssp5,USA,Hawaii,Hawaii_water withdrawals,groundwater,2020,0,km^3,0
rcp85cooler_ssp5,USA,Hawaii,Hawaii_water withdrawals,groundwater,2025,0,km^3,0
rcp85cooler_ssp5,USA,Hawaii,Hawaii_water withdrawals,groundwater,2030,0,km^3,0
rcp85cooler_ssp5,USA,Hawaii,Hawaii_water withdrawals,groundwater,2035,0,km^3,0
rcp85cooler_ssp5,USA,Hawaii,Hawaii_water withdrawals,groundwater,2040,0,km^3,0
rcp85cooler_ssp5,USA,Hawaii,Hawaii_water withdrawals,groundwater,2045,0,km^3,0
rcp85cooler_ssp5,USA,Hawaii,Hawaii_water withdrawals,groundwater,2050,0,km^3,0
rcp85cooler_ssp5,USA,Hawaii,Hawaii_water withdrawals,groundwater,2055,0,km^3,0
rcp85cooler_ssp5,USA,Hawaii,Hawaii_water withdrawals,groundwater,2060,0,km^3,0
rcp85cooler_ssp5,USA,Hawaii,Hawaii_water withdrawals,groundwater,2065,0,km^3,0
rcp85cooler_ssp5,USA,Hawaii,Hawaii_water withdrawals,groundwater,2070,0,km^3,0
rcp85cooler_ssp5,USA,Hawaii,Hawaii_water withdrawals,groundwater,2075,0,km^3,0
rcp85cooler_ssp5,USA,Hawaii,Hawaii_water withdrawals,groundwater,2080,0,km^3,0
rcp85cooler_ssp5,USA,Hawaii,Hawaii_water withdrawals,groundwater,2085,0,km^3,0
rcp85cooler_ssp5,USA,Hawaii,Hawaii_water withdrawals,groundwater,2090,0,km^3,0
rcp85cooler_ssp5,USA,Hawaii,Hawaii_water withdrawals,groundwater,2095,0,km^3,0
rcp85cooler_ssp5,USA,Hawaii,Hawaii_water withdrawals,groundwater,2100,0,km^3,0
rcp85cooler_ssp5,USA,Hawaii,Hawaii_water withdrawals,runoff,1975,17.4319,km^3,1
rcp85cooler_ssp5,USA,Hawaii,Hawaii_water withdrawals,runoff,1990,0.416022,km^3,1
rcp85cooler_ssp5,USA,Hawaii,Hawaii_water withdrawals,runoff,2005,0.430843,km^3,1
rcp85cooler_ssp5,USA,Hawaii,Hawaii_water withdrawals,runoff,2010,0.404305,km^3,1
rcp85cooler_ssp5,USA,Hawaii,Hawaii_water withdrawals,runoff,2015,0.388005,km^3,1
rcp85cooler_ssp5,USA,Hawaii,Hawaii_water withdrawals,runoff,2020,0.419653,km^3,1
rcp85cooler_ssp5,USA,Hawaii,Hawaii_water withdrawals,runoff,2025,0.43702,km^3,1
rcp85cooler_ssp5,USA,Hawaii,Hawaii_water withdrawals,runoff,2030,0.460745,km^3,1
rcp85cooler_ssp5,USA,Hawaii,Hawaii_water withdrawals,runoff,2035,0.487813,km^3,1
rcp85cooler_ssp5,USA,Hawaii,Hawaii_water withdrawals,runoff,2040,0.513085,km^3,1
rcp85cooler_ssp5,USA,Hawaii,Hawaii_water withdrawals,runoff,2045,0.537295,km^3,1
rcp85cooler_ssp5,USA,Hawaii,Hawaii_water withdrawals,runoff,2050,0.562681,km^3,1
rcp85cooler_ssp5,USA,Hawaii,Hawaii_water withdrawals,runoff,2055,0.587662,km^3,1
rcp85cooler_ssp5,USA,Hawaii,Hawaii_water withdrawals,runoff,2060,0.614314,km^3,1
rcp85cooler_ssp5,USA,Hawaii,Hawaii_water withdrawals,runoff,2065,0.642675,km^3,1
