scenario,target,source,year,value
rcp85hotter_ssp3,groundwater,Great,2040,3.97568
rcp85hotter_ssp3,groundwater,Great,2045,4.6718
rcp85hotter_ssp3,groundwater,Great,2050,4.65518
rcp85hotter_ssp3,groundwater,Great,2055,5.06387
rcp85hotter_ssp3,groundwater,Great,2060,4.38293
rcp85hotter_ssp3,groundwater,Great,2065,4.24672
rcp85hotter_ssp3,groundwater,Great,2070,5.20015
rcp85hotter_ssp3,groundwater,Great,2075,5.22615
rcp85hotter_ssp3,groundwater,Great,2080,5.20139
rcp85hotter_ssp3,groundwater,Great,2085,5.97114
rcp85hotter_ssp3,groundwater,Great,2090,5.99823
rcp85hotter_ssp3,groundwater,Great,2095,6.2907400000000004
rcp85hotter_ssp3,groundwater,Great,2100,5.39166
rcp85hotter_ssp3,runoff,Great,1975,0.980384
rcp85hotter_ssp3,runoff,Great,1990,0.983736
rcp85hotter_ssp3,runoff,Great,2005,0.987826
rcp85hotter_ssp3,runoff,Great,2010,0.989231
rcp85hotter_ssp3,runoff,Great,2015,0.997532
rcp85hotter_ssp3,runoff,Great,2020,1.35175
rcp85hotter_ssp3,runoff,Great,2025,1.61033
rcp85hotter_ssp3,runoff,Great,2030,0.840922
rcp85hotter_ssp3,runoff,Great,2035,0.805706
rcp85hotter_ssp3,runoff,Great,2040,1.14088
rcp85hotter_ssp3,runoff,Great,2045,0.667407
rcp85hotter_ssp3,runoff,Great,2050,0.774587
rcp85hotter_ssp3,runoff,Great,2055,0.634828
rcp85hotter_ssp3,runoff,Great,2060,1.39783
rcp85hotter_ssp3,runoff,Great,2065,1.67253
rcp85hotter_ssp3,runoff,Great,2070,0.785477
rcp85hotter_ssp3,runoff,Great,2075,0.769592
rcp85hotter_ssp3,runoff,Great,2080,1.05598
rcp85hotter_ssp3,runoff,Great,2085,0.580006
rcp85hotter_ssp3,runoff,Great,2090,0.669931
rcp85hotter_ssp3,runoff,Great,2095,0.494302
rcp85hotter_ssp3,runoff,Great,2100,1.3205
rcp85hotter_ssp3,groundwater,Lower Colorado River,1975,0
rcp85hotter_ssp3,groundwater,Lower Colorado River,1990,3.16572
rcp85hotter_ssp3,groundwater,Lower Colorado River,2005,4.44444
rcp85hotter_ssp3,groundwater,Lower Colorado River,2010,4.18551
rcp85hotter_ssp3,groundwater,Lower Colorado River,2015,4.28184
rcp85hotter_ssp3,groundwater,Lower Colorado River,2020,5.29259
rcp85hotter_ssp3,groundwater,Lower Colorado River,2025,5.09267
rcp85hotter_ssp3,groundwater,Lower Colorado River,2030,6.83316
rcp85hotter_ssp3,groundwater,Lower Colorado River,2035,3.92419
rcp85hotter_ssp3,groundwater,Lower Colorado River,2040,8.91875
rcp85hotter_ssp3,groundwater,Lower Colorado River,2045,9.01935
rcp85hotter_ssp3,groundwater,Lower Colorado River,2050,9.13995
rcp85hotter_ssp3,groundwater,Lower Colorado River,2055,9.07316
rcp85hotter_ssp3,groundwater,Lower Colorado River,2060,7.56104
rcp85hotter_ssp3,groundwater,Lower Colorado River,2065,6.38602
rcp85hotter_ssp3,groundwater,Lower Colorado River,2070,6.99305
rcp85hotter_ssp3,groundwater,Lower Colorado River,2075,2.78671
rcp85hotter_ssp3,groundwater,Lower Colorado River,2080,5.90181
rcp85hotter_ssp3,groundwater,Lower Colorado River,2085,5.78969
rcp85hotter_ssp3,groundwater,Lower Colorado River,2090,5.9675
rcp85hotter_ssp3,groundwater,Lower Colorado River,2095,5.4274
rcp85hotter_ssp3,groundwater,Lower Colorado River,2100,3.58526
rcp85hotter_ssp3,runoff,Lower Colorado River,1975,2.70739
rcp85hotter_ssp3,runoff,Lower Colorado River,1990,2.70824
rcp85hotter_ssp3,runoff,Lower Colorado River,2005,2.70942
rcp85hotter_ssp3,runoff,Lower Colorado River,2010,2.7098
rcp85hotter_ssp3,runoff,Lower Colorado River,2015,2.71018
rcp85hotter_ssp3,runoff,Lower Colorado River,2020,2.59267
rcp85hotter_ssp3,runoff,Lower Colorado River,2025,3.16356
rcp85hotter_ssp3,runoff,Lower Colorado River,2030,1.99653
rcp85hotter_ssp3,runoff,Lower Colorado River,2035,5.49059
rcp85hotter_ssp3,runoff,Lower Colorado River,2040,1.32362
rcp85hotter_ssp3,runoff,Lower Colorado River,2045,1.92261
rcp85hotter_ssp3,runoff,Lower Colorado River,2050,1.72227
rcp85hotter_ssp3,runoff,Lower Colorado River,2055,1.34879
rcp85hotter_ssp3,runoff,Lower Colorado River,2060,2.35257
rcp85hotter_ssp3,runoff,Lower Colorado River,2065,2.96491
rcp85hotter_ssp3,runoff,Lower Colorado River,2070,1.71412
rcp85hotter_ssp3,runoff,Lower Colorado River,2075,5.07431
rcp85hotter_ssp3,runoff,Lower Colorado River,2080,1.17473
rcp85hotter_ssp3,runoff,Lower Colorado River,2085,2.05228
rcp85hotter_ssp3,runoff,Lower Colorado River,2090,1.6776
rcp85hotter_ssp3,runoff,Lower Colorado River,2095,1.23315
rcp85hotter_ssp3,runoff,Lower Colorado River,2100,2.1518
rcp85hotter_ssp3,groundwater,Lower Mississippi River,1975,0
rcp85hotter_ssp3,groundwater,Lower Mississippi River,1990,8.48962
rcp85hotter_ssp3,groundwater,Lower Mississippi River,2005,16.8945
rcp85hotter_ssp3,groundwater,Lower Mississippi River,2010,15.0761
rcp85hotter_ssp3,groundwater,Lower Mississippi River,2015,15.9448
rcp85hotter_ssp3,groundwater,Lower Mississippi River,2020,8.1311
rcp85hotter_ssp3,groundwater,Lower Mississippi River,2025,15.4462
rcp85hotter_ssp3,groundwater,Lower Mississippi River,2030,13.4714
rcp85hotter_ssp3,groundwater,Lower Mississippi River,2035,13.3051
rcp85hotter_ssp3,groundwater,Lower Mississippi River,2040,20.5811
rcp85hotter_ssp3,groundwater,Lower Mississippi River,2045,16.2596
rcp85hotter_ssp3,groundwater,Lower Mississippi River,2050,20.0516
rcp85hotter_ssp3,groundwater,Lower Mississippi River,2055,21.515
rcp85hotter_ssp3,groundwater,Lower Mississippi River,2060,12.4351
rcp85hotter_ssp3,groundwater,Lower Mississippi River,2065,21.516
rcp85hotter_ssp3,groundwater,Lower Mississippi River,2070,18.7069
rcp85hotter_ssp3,groundwater,Lower Mississippi River,2075,16.595
rcp85hotter_ssp3,groundwater,Lower Mississippi River,2080,23.9469
rcp85hotter_ssp3,groundwater,Lower Mississippi River,2085,18.9886
rcp85hotter_ssp3,groundwater,Lower Mississippi River,2090,24.0061
rcp85hotter_ssp3,groundwater,Lower Mississippi River,2095,18.4633
rcp85hotter_ssp3,groundwater,Lower Mississippi River,2100,1.33644
rcp85hotter_ssp3,runoff,Lower Mississippi River,1975,16.0189
rcp85hotter_ssp3,runoff,Lower Mississippi River,1990,16.0265
rcp85hotter_ssp3,runoff,Lower Mississippi River,2005,16.0418
rcp85hotter_ssp3,runoff,Lower Mississippi River,2010,16.0463
rcp85hotter_ssp3,runoff,Lower Mississippi River,2015,16.0511
rcp85hotter_ssp3,runoff,Lower Mississippi River,2020,21.392
rcp85hotter_ssp3,runoff,Lower Mississippi River,2025,15.3719
rcp85hotter_ssp3,runoff,Lower Mississippi River,2030,17.7249
rcp85hotter_ssp3,runoff,Lower Mississippi River,2035,18.5932
rcp85hotter_ssp3,runoff,Lower Mississippi River,2040,13.64
rcp85hotter_ssp3,runoff,Lower Mississippi River,2045,16.1233
rcp85hotter_ssp3,runoff,Lower Mississippi River,2050,11.9305
rcp85hotter_ssp3,runoff,Lower Mississippi River,2055,12.9536
rcp85hotter_ssp3,runoff,Lower Mississippi River,2060,20.2527
rcp85hotter_ssp3,runoff,Lower Mississippi River,2065,13.8067
rcp85hotter_ssp3,runoff,Lower Mississippi River,2070,16.1351
rcp85hotter_ssp3,runoff,Lower Mississippi River,2075,17.9833
rcp85hotter_ssp3,runoff,Lower Mississippi River,2080,13.8766
rcp85hotter_ssp3,runoff,Lower Mississippi River,2085,16.1566
rcp85hotter_ssp3,runoff,Lower Mississippi River,2090,15.0134
rcp85hotter_ssp3,runoff,Lower Mississippi River,2095,20.9896
rcp85hotter_ssp3,runoff,Lower Mississippi River,2100,34.4522
rcp85hotter_ssp3,groundwater,Mid Atlantic,1975,0
rcp85hotter_ssp3,groundwater,Mid Atlantic,1990,0
rcp85hotter_ssp3,groundwater,Mid Atlantic,2005,0
rcp85hotter_ssp3,groundwater,Mid Atlantic,2010,0
rcp85hotter_ssp3,groundwater,Mid Atlantic,2015,0
rcp85hotter_ssp3,groundwater,Mid Atlantic,2020,0
rcp85hotter_ssp3,groundwater,Mid Atlantic,2025,0
rcp85hotter_ssp3,groundwater,Mid Atlantic,2030,0
rcp85hotter_ssp3,groundwater,Mid Atlantic,2035,0
rcp85hotter_ssp3,groundwater,Mid Atlantic,2040,0
rcp85hotter_ssp3,groundwater,Mid Atlantic,2045,0
rcp85hotter_ssp3,groundwater,Mid Atlantic,2050,0
rcp85hotter_ssp3,groundwater,Mid Atlantic,2055,0
rcp85hotter_ssp3,groundwater,Mid Atlantic,2060,0
rcp85hotter_ssp3,groundwater,Mid Atlantic,2065,0
rcp85hotter_ssp3,groundwater,Mid Atlantic,2070,0
rcp85hotter_ssp3,groundwater,Mid Atlantic,2075,0
rcp85hotter_ssp3,groundwater,Mid Atlantic,2080,0
rcp85hotter_ssp3,groundwater,Mid Atlantic,2085,0
rcp85hotter_ssp3,groundwater,Mid Atlantic,2090,0
rcp85hotter_ssp3,groundwater,Mid Atlantic,2095,0
rcp85hotter_ssp3,groundwater,Mid Atlantic,2100,0
rcp85hotter_ssp3,runoff,Mid Atlantic,1975,57.3386
rcp85hotter_ssp3,runoff,Mid Atlantic,1990,24.9795
rcp85hotter_ssp3,runoff,Mid Atlantic,2005,26.9079
rcp85hotter_ssp3,runoff,Mid Atlantic,2010,26.5434
rcp85hotter_ssp3,runoff,Mid Atlantic,2015,25.9381
rcp85hotter_ssp3,runoff,Mid Atlantic,2020,26.6781
rcp85hotter_ssp3,runoff,Mid Atlantic,2025,27.3069
rcp85hotter_ssp3,runoff,Mid Atlantic,2030,26.5467
rcp85hotter_ssp3,runoff,Mid Atlantic,2035,23.5102
rcp85hotter_ssp3,runoff,Mid Atlantic,2040,18.509
rcp85hotter_ssp3,runoff,Mid Atlantic,2045,15.8777
rcp85hotter_ssp3,runoff,Mid Atlantic,2050,12.5083
rcp85hotter_ssp3,runoff,Mid Atlantic,2055,12.0777
rcp85hotter_ssp3,runoff,Mid Atlantic,2060,11.5252
rcp85hotter_ssp3,runoff,Mid Atlantic,2065,11.0651
rcp85hotter_ssp3,runoff,Mid Atlantic,2070,10.7935
rcp85hotter_ssp3,runoff,Mid Atlantic,2075,10.364
rcp85hotter_ssp3,runoff,Mid Atlantic,2080,9.99536
rcp85hotter_ssp3,runoff,Mid Atlantic,2085,9.74239
rcp85hotter_ssp3,runoff,Mid Atlantic,2090,9.35229
rcp85hotter_ssp3,runoff,Mid Atlantic,2095,9.05718
rcp85hotter_ssp3,runoff,Mid Atlantic,2100,8.72313
rcp85hotter_ssp3,groundwater,Missouri River,1975,0
rcp85hotter_ssp3,groundwater,Missouri River,1990,4.76328
rcp85hotter_ssp3,groundwater,Missouri River,2005,17.2116
rcp85hotter_ssp3,groundwater,Missouri River,2010,17.628
rcp85hotter_ssp3,groundwater,Missouri River,2015,17.561
rcp85hotter_ssp3,groundwater,Missouri River,2020,10.4921
rcp85hotter_ssp3,groundwater,Missouri River,2025,7.61294
rcp85hotter_ssp3,groundwater,Missouri River,2030,23.1297
rcp85hotter_ssp3,groundwater,Missouri River,2035,12.6231
rcp85hotter_ssp3,groundwater,Missouri River,2040,27.2073
rcp85hotter_ssp3,groundwater,Missouri River,2045,37.7034
rcp85hotter_ssp3,groundwater,Missouri River,2050,16.8393
rcp85hotter_ssp3,groundwater,Missouri River,2055,15.0413
rcp85hotter_ssp3,groundwater,Missouri River,2060,6.20316
rcp85hotter_ssp3,groundwater,Missouri River,2065,0
rcp85hotter_ssp3,groundwater,Missouri River,2070,16.5366
rcp85hotter_ssp3,groundwater,Missouri River,2075,3.4216
rcp85hotter_ssp3,groundwater,Missouri River,2080,15.8981
rcp85hotter_ssp3,groundwater,Missouri River,2085,31.7099
rcp85hotter_ssp3,groundwater,Missouri River,2090,16.6405
rcp85hotter_ssp3,groundwater,Missouri River,2095,11.0397
rcp85hotter_ssp3,groundwater,Missouri River,2100,0
rcp85hotter_ssp3,runoff,Missouri River,1975,34.0502
rcp85hotter_ssp3,runoff,Missouri River,1990,34.0604
rcp85hotter_ssp3,runoff,Missouri River,2005,34.0971
rcp85hotter_ssp3,runoff,Missouri River,2010,34.1096
rcp85hotter_ssp3,runoff,Missouri River,2015,34.2056
rcp85hotter_ssp3,runoff,Missouri River,2020,39.1361
rcp85hotter_ssp3,runoff,Missouri River,2025,46.1935
rcp85hotter_ssp3,runoff,Missouri River,2030,35.8714
rcp85hotter_ssp3,runoff,Missouri River,2035,38.3494
rcp85hotter_ssp3,runoff,Missouri River,2040,30.8387
rcp85hotter_ssp3,runoff,Missouri River,2045,20.4755
rcp85hotter_ssp3,runoff,Missouri River,2050,33.6874
rcp85hotter_ssp3,runoff,Missouri River,2055,34.1683
rcp85hotter_ssp3,runoff,Missouri River,2060,40.5969
rcp85hotter_ssp3,runoff,Missouri River,2065,49.904
rcp85hotter_ssp3,runoff,Missouri River,2070,37.4007
rcp85hotter_ssp3,runoff,Missouri River,2075,41.6056
rcp85hotter_ssp3,runoff,Missouri River,2080,33.1798
rcp85hotter_ssp3,runoff,Missouri River,2085,19.6614
rcp85hotter_ssp3,runoff,Missouri River,2090,33.3751
rcp85hotter_ssp3,runoff,Missouri River,2095,37.02
rcp85hotter_ssp3,runoff,Missouri River,2100,45.6014
rcp85hotter_ssp3,groundwater,New England,1975,0
rcp85hotter_ssp3,groundwater,New England,1990,0
rcp85hotter_ssp3,groundwater,New England,2005,0
rcp85hotter_ssp3,groundwater,New England,2010,0
rcp85hotter_ssp3,groundwater,New England,2015,0
rcp85hotter_ssp3,groundwater,New England,2020,0
rcp85hotter_ssp3,groundwater,New England,2025,0
rcp85hotter_ssp3,groundwater,New England,2030,0
rcp85hotter_ssp3,groundwater,New England,2035,0
rcp85hotter_ssp3,groundwater,New England,2040,0
rcp85hotter_ssp3,groundwater,New England,2045,0
rcp85hotter_ssp3,groundwater,New England,2050,0
rcp85hotter_ssp3,groundwater,New England,2055,0
rcp85hotter_ssp3,groundwater,New England,2060,0
rcp85hotter_ssp3,groundwater,New England,2065,0
rcp85hotter_ssp3,groundwater,New England,2070,0
rcp85hotter_ssp3,groundwater,New England,2075,0
rcp85hotter_ssp3,groundwater,New England,2080,0
rcp85hotter_ssp3,groundwater,New England,2085,0
rcp85hotter_ssp3,groundwater,New England,2090,0
rcp85hotter_ssp3,groundwater,New England,2095,0
rcp85hotter_ssp3,groundwater,New England,2100,0
rcp85hotter_ssp3,runoff,New England,1975,61.8056
rcp85hotter_ssp3,runoff,New England,1990,4.32089
rcp85hotter_ssp3,runoff,New England,2005,4.75035
rcp85hotter_ssp3,runoff,New England,2010,3.81535
rcp85hotter_ssp3,runoff,New England,2015,3.56561
rcp85hotter_ssp3,runoff,New England,2020,3.06791
rcp85hotter_ssp3,runoff,New England,2025,3.09941
rcp85hotter_ssp3,runoff,New England,2030,3.12749
rcp85hotter_ssp3,runoff,New England,2035,3.09186
rcp85hotter_ssp3,runoff,New England,2040,3.0574
rcp85hotter_ssp3,runoff,New England,2045,3.00358
rcp85hotter_ssp3,runoff,New England,2050,2.90396
rcp85hotter_ssp3,runoff,New England,2055,2.82115
rcp85hotter_ssp3,runoff,New England,2060,2.72271
rcp85hotter_ssp3,runoff,New England,2065,2.64923
rcp85hotter_ssp3,runoff,New England,2070,2.57931
rcp85hotter_ssp3,runoff,New England,2075,2.44283
rcp85hotter_ssp3,runoff,New England,2080,2.34437
rcp85hotter_ssp3,runoff,New England,2085,2.26185
rcp85hotter_ssp3,runoff,New England,2090,2.16031
rcp85hotter_ssp3,runoff,New England,2095,2.07222
rcp85hotter_ssp3,runoff,New England,2100,1.97148
rcp85hotter_ssp3,groundwater,Ohio River,1975,0
rcp85hotter_ssp3,groundwater,Ohio River,1990,0
rcp85hotter_ssp3,groundwater,Ohio River,2005,0
rcp85hotter_ssp3,groundwater,Ohio River,2010,0
rcp85hotter_ssp3,groundwater,Ohio River,2015,0
rcp85hotter_ssp3,groundwater,Ohio River,2020,0
rcp85hotter_ssp3,groundwater,Ohio River,2025,0
rcp85hotter_ssp3,groundwater,Ohio River,2030,0
rcp85hotter_ssp3,groundwater,Ohio River,2035,0
rcp85hotter_ssp3,groundwater,Ohio River,2040,0
rcp85hotter_ssp3,groundwater,Ohio River,2045,0
rcp85hotter_ssp3,groundwater,Ohio River,2050,0
rcp85hotter_ssp3,groundwater,Ohio River,2055,0
rcp85hotter_ssp3,groundwater,Ohio River,2060,0
rcp85hotter_ssp3,groundwater,Ohio River,2065,0
rcp85hotter_ssp3,groundwater,Ohio River,2070,0
rcp85hotter_ssp3,groundwater,Ohio River,2075,0
rcp85hotter_ssp3,groundwater,Ohio River,2080,0
rcp85hotter_ssp3,groundwater,Ohio River,2085,0
rcp85hotter_ssp3,groundwater,Ohio River,2090,0
rcp85hotter_ssp3,groundwater,Ohio River,2095,0
rcp85hotter_ssp3,groundwater,Ohio River,2100,0
rcp85hotter_ssp3,runoff,Ohio River,1975,53.3395
rcp85hotter_ssp3,runoff,Ohio River,1990,29.2563
rcp85hotter_ssp3,runoff,Ohio River,2005,34.5474
rcp85hotter_ssp3,runoff,Ohio River,2010,31.8444
rcp85hotter_ssp3,runoff,Ohio River,2015,26.5178
rcp85hotter_ssp3,runoff,Ohio River,2020,22.1569
rcp85hotter_ssp3,runoff,Ohio River,2025,24.0371
rcp85hotter_ssp3,runoff,Ohio River,2030,22.9264
rcp85hotter_ssp3,runoff,Ohio River,2035,20.9186
rcp85hotter_ssp3,runoff,Ohio River,2040,19.9307
rcp85hotter_ssp3,runoff,Ohio River,2045,17.8589
rcp85hotter_ssp3,runoff,Ohio River,2050,13.4703
rcp85hotter_ssp3,runoff,Ohio River,2055,12.5227
rcp85hotter_ssp3,runoff,Ohio River,2060,11.8952
rcp85hotter_ssp3,runoff,Ohio River,2065,11.7006
rcp85hotter_ssp3,runoff,Ohio River,2070,11.5554
rcp85hotter_ssp3,runoff,Ohio River,2075,11.2708
rcp85hotter_ssp3,runoff,Ohio River,2080,11.0658
rcp85hotter_ssp3,runoff,Ohio River,2085,11.0467
rcp85hotter_ssp3,runoff,Ohio River,2090,10.8543
rcp85hotter_ssp3,runoff,Ohio River,2095,10.5511
rcp85hotter_ssp3,runoff,Ohio River,2100,10.0344
rcp85hotter_ssp3,groundwater,Pacific Northwest,1975,0
rcp85hotter_ssp3,groundwater,Pacific Northwest,1990,0
rcp85hotter_ssp3,groundwater,Pacific Northwest,2005,0
rcp85hotter_ssp3,groundwater,Pacific Northwest,2010,0
rcp85hotter_ssp3,groundwater,Pacific Northwest,2015,0
rcp85hotter_ssp3,groundwater,Pacific Northwest,2020,0
rcp85hotter_ssp3,groundwater,Pacific Northwest,2025,0
rcp85hotter_ssp3,groundwater,Pacific Northwest,2030,0
rcp85hotter_ssp3,groundwater,Pacific Northwest,2035,0
rcp85hotter_ssp3,groundwater,Pacific Northwest,2040,0
rcp85hotter_ssp3,groundwater,Pacific Northwest,2045,0
rcp85hotter_ssp3,groundwater,Pacific Northwest,2050,0
rcp85hotter_ssp3,groundwater,Pacific Northwest,2055,0
rcp85hotter_ssp3,groundwater,Pacific Northwest,2060,0
rcp85hotter_ssp3,groundwater,Pacific Northwest,2065,0
rcp85hotter_ssp3,groundwater,Pacific Northwest,2070,0
rcp85hotter_ssp3,groundwater,Pacific Northwest,2075,0
rcp85hotter_ssp3,groundwater,Pacific Northwest,2080,0
rcp85hotter_ssp3,groundwater,Pacific Northwest,2085,0
rcp85hotter_ssp3,groundwater,Pacific Northwest,2090,0
rcp85hotter_ssp3,groundwater,Pacific Northwest,2095,0
rcp85hotter_ssp3,groundwater,Pacific Northwest,2100,0
rcp85hotter_ssp3,runoff,Pacific Northwest,1975,184.026
rcp85hotter_ssp3,runoff,Pacific Northwest,1990,17.8229
rcp85hotter_ssp3,runoff,Pacific Northwest,2005,18.4999
rcp85hotter_ssp3,runoff,Pacific Northwest,2010,18.1181
rcp85hotter_ssp3,runoff,Pacific Northwest,2015,18.3354
rcp85hotter_ssp3,runoff,Pacific Northwest,2020,20.8859
rcp85hotter_ssp3,runoff,Pacific Northwest,2025,22.3718
rcp85hotter_ssp3,runoff,Pacific Northwest,2030,24.0363
rcp85hotter_ssp3,runoff,Pacific Northwest,2035,24.2629
rcp85hotter_ssp3,runoff,Pacific Northwest,2040,26.6449
rcp85hotter_ssp3,runoff,Pacific Northwest,2045,27.5555
rcp85hotter_ssp3,runoff,Pacific Northwest,2050,27.1537
rcp85hotter_ssp3,runoff,Pacific Northwest,2055,27.884
rcp85hotter_ssp3,runoff,Pacific Northwest,2060,27.6571
rcp85hotter_ssp3,runoff,Pacific Northwest,2065,27.6215
rcp85hotter_ssp3,runoff,Pacific Northwest,2070,27.1238
rcp85hotter_ssp3,runoff,Pacific Northwest,2075,26.0033
rcp85hotter_ssp3,runoff,Pacific Northwest,2080,26.8229
rcp85hotter_ssp3,runoff,Pacific Northwest,2085,27.2256
rcp85hotter_ssp3,runoff,Pacific Northwest,2090,27.355
rcp85hotter_ssp3,runoff,Pacific Northwest,2095,27.3507
rcp85hotter_ssp3,runoff,Pacific Northwest,2100,26.6084
rcp85hotter_ssp3,groundwater,Rio Grande River,1975,0
rcp85hotter_ssp3,groundwater,Rio Grande River,1990,4.87936
rcp85hotter_ssp3,groundwater,Rio Grande River,2005,6.5627
rcp85hotter_ssp3,groundwater,Rio Grande River,2010,7.3622
rcp85hotter_ssp3,groundwater,Rio Grande River,2015,8.47267
rcp85hotter_ssp3,groundwater,Rio Grande River,2020,8.35726
rcp85hotter_ssp3,groundwater,Rio Grande River,2025,10.1478
rcp85hotter_ssp3,groundwater,Rio Grande River,2030,11.457
rcp85hotter_ssp3,groundwater,Rio Grande River,2035,16.5903
rcp85hotter_ssp3,groundwater,Rio Grande River,2040,22.8451
rcp85hotter_ssp3,groundwater,Rio Grande River,2045,22.6118
rcp85hotter_ssp3,groundwater,Rio Grande River,2050,22.5018
rcp85hotter_ssp3,groundwater,Rio Grande River,2055,26.6467
rcp85hotter_ssp3,groundwater,Rio Grande River,2060,23.6306
rcp85hotter_ssp3,groundwater,Rio Grande River,2065,21.7238
rcp85hotter_ssp3,groundwater,Rio Grande River,2070,24.0586
rcp85hotter_ssp3,groundwater,Rio Grande River,2075,24.3466
rcp85hotter_ssp3,groundwater,Rio Grande River,2080,18.5974
rcp85hotter_ssp3,groundwater,Rio Grande River,2085,7.13197
rcp85hotter_ssp3,groundwater,Rio Grande River,2090,1.56625
rcp85hotter_ssp3,groundwater,Rio Grande River,2095,0.715442
rcp85hotter_ssp3,groundwater,Rio Grande River,2100,0
rcp85hotter_ssp3,runoff,Rio Grande River,1975,7.50039
rcp85hotter_ssp3,runoff,Rio Grande River,1990,7.50062
rcp85hotter_ssp3,runoff,Rio Grande River,2005,7.50166
rcp85hotter_ssp3,runoff,Rio Grande River,2010,7.50293
rcp85hotter_ssp3,runoff,Rio Grande River,2015,7.50439
rcp85hotter_ssp3,runoff,Rio Grande River,2020,9.72309
rcp85hotter_ssp3,runoff,Rio Grande River,2025,9.53006
rcp85hotter_ssp3,runoff,Rio Grande River,2030,10.9663
rcp85hotter_ssp3,runoff,Rio Grande River,2035,7.25591
rcp85hotter_ssp3,runoff,Rio Grande River,2040,4.24992
rcp85hotter_ssp3,runoff,Rio Grande River,2045,5.28977
rcp85hotter_ssp3,runoff,Rio Grande River,2050,6.63782
rcp85hotter_ssp3,runoff,Rio Grande River,2055,5.07065
rcp85hotter_ssp3,runoff,Rio Grande River,2060,8.59193
rcp85hotter_ssp3,runoff,Rio Grande River,2065,10.8626
rcp85hotter_ssp3,runoff,Rio Grande River,2070,10.8431
rcp85hotter_ssp3,runoff,Rio Grande River,2075,8.11027
rcp85hotter_ssp3,runoff,Rio Grande River,2080,7.08403
rcp85hotter_ssp3,runoff,Rio Grande River,2085,7.35065
rcp85hotter_ssp3,runoff,Rio Grande River,2090,9.31238
rcp85hotter_ssp3,runoff,Rio Grande River,2095,10.0295
rcp85hotter_ssp3,runoff,Rio Grande River,2100,16.2076
rcp85hotter_ssp3,groundwater,South Atlantic Gulf,1975,0
rcp85hotter_ssp3,groundwater,South Atlantic Gulf,1990,0
rcp85hotter_ssp3,groundwater,South Atlantic Gulf,2005,0
rcp85hotter_ssp3,groundwater,South Atlantic Gulf,2010,0
rcp85hotter_ssp3,groundwater,South Atlantic Gulf,2015,0
rcp85hotter_ssp3,groundwater,South Atlantic Gulf,2020,0
rcp85hotter_ssp3,groundwater,South Atlantic Gulf,2025,0
rcp85hotter_ssp3,groundwater,South Atlantic Gulf,2030,0
rcp85hotter_ssp3,groundwater,South Atlantic Gulf,2035,0
rcp85hotter_ssp3,groundwater,South Atlantic Gulf,2040,0
rcp85hotter_ssp3,groundwater,South Atlantic Gulf,2045,0
rcp85hotter_ssp3,groundwater,South Atlantic Gulf,2050,0
rcp85hotter_ssp3,groundwater,South Atlantic Gulf,2055,0
rcp85hotter_ssp3,groundwater,South Atlantic Gulf,2060,0
